Gene_Name,Colony_Prefix,Mouse,Genotype,zygosity,Sex,Assay_Date,Granulocyte_precursors_-_%_of_CD45+,HFA-_%_of_B220+,HFA-_%_of_CD45+,HFB-_%_of_B220+,HFB-_%_of_CD45+,HFC-_%_of_B220+,HFC-_%_of_CD45+,HFD-_%_of_B220+,HFD-_%_of_CD45+,HFE-_%_of_B220+,HFE-_%_of_CD45+,HFF-_%_of_B220+,HFF-_%_of_CD45+,Myeloid_precursors_-_%_of_CD45+,Plasma_cells_-_%_of_CD45+,T_cells_-_%_of_CD45+,Total_B_cell_precursors_-_%_of_CD45+
Dpy30,MFKN,M02075461,WT,WT,Male,2015-06-22,50.27141061600792,8.670527540336858,2.3483439671498973,14.728642961913915,3.9891367258804147,11.404329573617925,3.088772676057303,38.084821202771735,10.31497330415455,11.848161448586312,3.2089810372166454,14.067320823428254,3.81002284301336,20.26658173312374,0.08870075652498519,2.289095971478768,27.08421092286459
Dpy30,MFKN,M02075462,WT,WT,Male,2015-06-22,58.13400350042633,11.21971707298448,2.0287973929763634,12.179988927282794,2.202437870884669,9.90053645405777,1.7902574919134626,37.98323819705619,6.868292144062911,10.57444493232279,1.9121165151771444,15.442622324888797,2.7924012441357506,21.700572012468974,0.07111319771195013,2.011882117792453,18.08242917160029
Clust5N1 KO:Hom,MOEA,M02075559,Clust5N1 KO:Hom,Hom,Female,2015-06-22,43.51244011955617,14.553893332228254,3.5948738245690657,8.846159159034714,2.1850391014180235,11.053554901717016,2.7302752794420715,19.35269984667026,4.780199533239617,12.14758332987996,3.000504974683026,32.49899852195654,8.02739146456306,26.876936304950117,0.18492991770277464,4.72526647650503,24.70042718128591
Nmrk1,MGEW,M02076017,Nmrk1:Hom,Hom,Male,2015-06-22,45.151312599116636,6.3556293375758,1.806380162256386,17.04364667635056,4.844100184799276,10.999285236678887,3.1261877613074875,27.653270618616126,7.859539443505158,11.65410066634387,3.3122976710048624,24.69276705632796,7.018112950366322,23.787336662341577,0.10354002018375077,2.5360751779184523,28.421735540439585
Fbxo33,MUBU,M02076741,WT,WT,Female,2015-06-22,46.896444704989825,13.066485579202276,3.5166729887237493,10.333516983356182,2.7811303838063384,11.900521480646278,3.2028690644504985,33.16591284738683,8.926169867926479,12.7295091419273,3.4259802062140077,18.104475508347534,4.872581813165971,22.369392048001654,0.12759060657264043,3.6928859615848824,26.913686678850997
4933434E20Rik,MERZ,M02076998,4933434E20Rik:Het,Het,Male,2015-06-22,54.095631765621086,9.500518519665052,2.023258573632372,13.899422663178912,2.960062233825139,10.388967139783615,2.2124652242131773,24.489606389400528,5.2153791384834465,12.278855232405157,2.6149413920862834,27.230795424644388,5.799150877470565,22.3283625384017,0.06823306040109173,2.211476339279828,21.296296296296298
4933434E20Rik,MERZ,M02077015,4933434E20Rik:Het,Het,Male,2015-06-22,46.46173561594322,5.593087917643274,1.599579403936516,17.80642492761616,5.092498274898959,10.746128038972378,3.0733085795025135,31.847741164575577,9.108204909144678,13.142837446573832,3.7587487267111355,19.0093754308562,5.436532711201656,22.40364078467453,0.0926625702362567,2.4427430749515326,28.59921795419446
Cfap61,MGMN,M02077666,Cfap61:Hom,Hom,Female,2015-06-22,39.28601485068395,9.069246435845214,2.8827417444050987,14.330957230142566,4.555223957895009,10.606924643584522,3.371506625839155,28.615071283095723,9.095558389600637,12.502036659877799,3.973885065805232,22.882892057026478,7.273533543513022,24.9380142551029,0.1851480213114436,3.8049213120909426,31.78590156081077
Vwa3a,MUHQ,M02080609,Vwa3a(b):Hom,Hom,Female,2015-06-22,40.02259635275771,8.407251036138979,2.763120206231501,14.993027849866367,4.927596193628465,11.784870434210017,3.8732058177651885,35.41271255374366,11.63871296266828,13.64411046984545,4.48426211769199,14.942673432234574,4.911046752172115,24.123993507526816,0.17599694471850036,2.811495496642373,32.8659176983546
Cxcr2,MFFS,M02081085,Cxcr2:Het,Het,Female,2015-06-22,46.077448126113666,11.536210418184641,3.1346660045504264,11.863495741707379,3.2235973034991545,11.5374048901683,3.1349905713349107,26.65464231536449,7.242707795769597,12.564650796115579,3.414118005991503,24.780515773002545,6.733462510913559,22.826132819219545,0.16163425867323591,3.762378165743274,27.172406630250272
Lmna,MMNA,M02075203,Lmna:Het,Het,Male,2015-06-24,49.07576449109995,8.358466178371392,2.2136010953902328,15.036622145626884,3.9821999087174804,10.979462875197472,2.9077285866423246,27.976446933792904,7.409097824433288,14.483699554789602,3.8357675338506008,21.54243860404998,5.70515746234596,22.033318119580102,0.07987220447284345,2.327704244637152,26.48334094020995
Orc1,MGNP,M02076410,Orc1:Het,Het,Female,2015-06-24,49.56720724306039,15.275500748449641,3.553543594335555,8.126024663197661,1.890359168241966,10.948749019887376,2.5470102477365435,19.83747950673605,4.614797864225782,10.513935419488202,2.4458594501376316,33.64459334236225,7.826750240440421,21.67777667230458,0.21556727357145228,5.27642357311047,23.263025237953105
Galntl5,MUGG,M02079011,Galntl5(b):Hom,Hom,Male,2015-06-24,44.9274009057379,10.689388071262588,3.2214389093795233,12.703330751355537,3.8283766749147956,9.83733539891557,2.964657547037677,31.216111541440743,9.407535365796722,13.384972889233152,4.033801764788272,19.395817195972114,5.845277557308931,21.849759559269806,0.11671880106447546,2.969326299080256,30.136794434847562
Tmem30a,MGNA,M02079387,Tmem30a:Het,Het,Female,2015-06-24,47.91044776119403,13.664127893823997,3.338861249309011,9.735314078877913,2.378846508199742,11.273659603348165,2.7547447945457897,18.799487218158507,4.593698175787728,12.63102330141015,3.0864197530864197,32.56918784405399,7.958356366316566,22.959277685645844,0.1400405380504883,4.5550027639579875,24.43523125115165
Tmem30a,MGNA,M02079390,Tmem30a:Het,Het,Female,2015-06-24,41.255101190971935,13.977619532044761,4.291246772715915,9.420142421159715,2.892062963271425,11.624279416751442,3.568751561589073,29.487962021024078,9.053052386108105,14.153950491692099,4.345381860581328,20.359443879281113,6.250520529691013,23.886066461230946,0.14366619471974681,4.014324977096694,30.700841175980674
Zfp266,MUFY,M02080042,Zfp266(b):Hom,Hom,Female,2015-06-24,46.26054490890616,11.701081612586037,3.0931732791417565,11.692142665593993,3.090810274344857,12.058639492267812,3.187693471017746,22.311611692142666,5.898059973061745,11.772593188522391,3.1120773175169547,29.918655582372395,7.908977055223422,22.772277227722775,0.07325314870389187,4.458990051749805,26.434934662917364
Fam163a,MUGT,M02080169,Fam163a(b):Hom,Hom,Female,2015-06-24,45.367485624673286,11.931998728948205,3.140616832200732,11.471242453129966,3.019341348667015,11.765173180807118,3.096706743335076,23.562122656498254,6.201777313120753,13.353987925007942,3.514898065865133,27.08134731490308,7.128071092524831,24.384736016727654,0.2028227914270779,3.723993727130162,26.320961840041818
Fam163a,MUGT,M02080170,Fam163a(b):Hom,Hom,Female,2015-06-24,48.09164750065504,13.78193374893045,3.2824827505895366,9.613739151692947,2.289731869923433,11.22723383449456,2.674022533407086,24.00684512895734,5.717779265771929,11.66116611661166,2.7773734315409473,28.333944505561664,6.748376954205362,24.217590031733096,0.1470202917115491,3.7264549186293636,23.817287257270955
Tbc1d22a,MUEY,M02080337,Tbc1d22a(b):Hom,Hom,Male,2015-06-24,50.793837622933665,10.5459135373935,2.1853421217827997,12.849479331019248,2.6626909395270975,11.233827705900914,2.3278928646160284,21.489428841905962,4.453075957313246,13.531082360366046,2.803933877380205,28.980751025560114,6.005440468717305,26.018780079514542,0.07585268884703912,2.3893596986817327,20.722169910023016
Nacc2,MUEZ,M02080556,Nacc2(b):Hom,Hom,Male,2015-06-24,51.80732603263436,9.650025733401955,2.1591183887794934,13.751930005146681,3.076887645236697,11.121976325270202,2.4884559136813253,24.755532681420483,5.538858373348994,13.05198147195059,2.9202795914372244,26.191456510550694,5.860135189599383,23.51423866606787,0.090970854780576,2.2132402897248995,22.374224156792298
Nacc2,MUEZ,M02080557,Nacc2(b):Hom,Hom,Male,2015-06-24,54.155332520401466,12.138984176164657,2.572460369571335,11.253734646453468,2.3848607072507266,9.79307292243001,2.0753212644217243,31.54808011508244,6.685582965950661,13.046364944118624,2.764750023449958,19.409095938917783,4.113122596379327,22.55182440671607,0.09379983116030391,2.0073163868305035,21.19172685489166
Atxn10,MUFW,M02080776,Atxn10(b):Het,Het,Male,2015-06-24,50.739537364822276,7.744176542705354,1.8379322050337037,15.65181855333061,3.7146598128121813,11.074785451573355,2.628388535958489,26.767470371883938,6.352747199456863,12.985288107887207,3.081809805538044,24.243972210870453,5.753843169584404,22.33402841763251,0.08971436884729159,3.1036322195819794,23.73308762911595
Atp5e,PMAF,M02081419,Atp5e(b):Het,Het,Male,2015-06-24,47.854813256180954,11.173404150683584,2.3903208837453973,12.225828661355367,2.6154655444502892,10.957017802694994,2.3440294581799055,27.235172617291237,5.826407154129406,11.89141339628209,2.543924250394529,24.874594275597524,5.32140978432404,28.14308258811152,0.09889531825355076,2.5102577590741713,21.3929510783798
Atp5e,PMAF,M02081423,Atp5e(b):Het,Het,Male,2015-06-24,54.8013286381459,10.748510748510748,2.072875302814615,12.652162652162652,2.4399990010239505,11.383061383061383,2.1952498688843933,30.989380989380987,5.9763742164281615,13.824138824138824,2.6660173322344596,19.185444185444187,3.699957543517894,23.854299343173246,0.08741040433555605,1.9717289777977574,19.28523263654754
Gnb3,PMAM,M02082382,Gnb3(b):Hom,Hom,Male,2015-06-24,51.66678859706879,8.533537362917624,2.03989562757578,14.868655955113491,3.55427122198649,10.961489415965316,2.620284341697759,32.81815863300179,7.845002072816837,15.378729915837797,3.6762016241129563,15.802091303238969,3.7774038578779234,22.15719267442144,0.11339527397761359,2.158168117638452,23.9044553368937
Gnb3,PMAM,M02082390,Gnb3(b):Hom,Hom,Female,2015-06-24,44.85281815038315,11.208982307575987,3.3072692998404927,12.191894752759715,3.5972827966224585,11.594586420686527,3.4210438255011097,31.865265386360196,9.402014478366109,14.61137154090428,4.311162173316528,17.52230455164071,5.170048298401579,22.854178982944976,0.15727655017791214,2.6301993285072114,29.505526987986748
Slx4ip,MFAM,M02077687,Slx4ip:Hom,Hom,Male,2015-06-29,50.81131309804567,6.850287101442509,1.4383482422039644,16.55011437374539,3.4750117134124943,9.69982727230288,2.0366634712085303,32.15909621399561,6.752414727337243,10.856636011390691,2.2795574976622186,20.98408104196816,4.406007461296729,26.067488860005604,0.09272709807311913,2.0315664214201554,20.996904522455445
Galntl5,MUGG,M02079026,Galntl5(b):Hom,Hom,Male,2015-06-29,55.45291670322262,7.274235382407541,1.2756103304811994,11.27539399365397,1.9772537321703154,5.283530604452754,0.9265202273703264,37.174305162403066,6.518888268079034,9.135912998828223,1.6020742232052565,25.151080273326926,4.410494867544317,24.3462641356095,0.06626247327567499,2.598550999016452,17.536005688875754
Dact3,MUHK,M02079669,Dact3(b):Hom,Hom,Male,2015-06-29,42.82482067422731,12.570237447888344,1.4899279474282092,10.830161319557732,1.2836798105095242,8.026327714337503,0.9513463867635961,31.971633133949613,3.789540963619225,6.729200652528548,0.7976002169902274,25.299075584556824,2.99865455316932,42.88618486600585,0.11601457701676035,2.3201572642044006,11.852822618545682
Dact3,MUHK,M02079670,Dact3(b):Hom,Hom,Male,2015-06-29,47.94392278849318,6.317451514139705,1.537152323078766,17.08252924431667,4.156494031365454,9.91901573845083,2.413479240938953,37.045064827024184,9.013746655595535,10.642271407632101,2.589460667875678,16.312867499335034,3.9692211513701907,24.999139370955902,0.11635704676176274,2.608738758463426,24.331842035325725
Gm7489,MHAP,M02082729,WT,WT,Male,2015-06-29,50.99753969397296,7.647621743291146,1.6027297815666302,15.752159907268881,3.3012165944958065,9.491461458628173,1.989147536445578,33.323898480988774,6.983766499727418,10.395859447656788,2.1786843153372257,20.279541196608843,4.250030365430299,25.81231056914703,0.09490962400535562,2.138008762192073,20.957231350682587
Sgsm1,MUCV,M02083725,Sgsm1(b):Hom,Hom,Female,2015-06-29,44.49458265968486,18.74574454214895,2.6020929353377893,4.654565472482579,0.646099273666176,8.951310318851498,1.2425295399885783,14.30123571252662,1.985151580962493,7.140477190745918,0.9911681667913419,42.55747584348607,5.907394448332167,36.70057028868351,0.1130120733894774,4.810855593896544,13.880979384345615
Adamts3,MUCB,M02083982,WT,WT,Male,2015-06-29,51.431537464624824,7.340590285016529,1.6297376286069456,16.059356106858864,3.565453992435663,10.314352086249515,2.289964029728371,36.19665247044107,8.036281044195826,10.35009083598892,2.297898648469941,17.453167346695654,3.8749041233568726,24.130167420455447,0.0902562881853527,2.146314369594541,22.201724457139836
Adamts3,MUCB,M02083988,WT,WT,Female,2015-06-29,45.08195564421276,11.788377531659533,3.1422603197305157,11.611878392092839,3.0952134516405243,11.873097118651547,3.1648428164137115,37.83259056612099,10.084496175089624,10.996778890702908,2.9312551163469047,15.170101045757404,4.043678312334748,24.926842120120064,0.16419356963406948,3.17142937794631,26.655579288086795
Adamts3,MUCB,M02083990,WT,WT,Male,2015-06-29,54.95180105970881,9.041138583004363,1.6146088427801772,14.359027633492625,2.564302358371551,8.222522335341782,1.4684165219585317,30.72823602742572,5.487592205055138,10.84562642842302,1.9368627276370274,22.42572200290879,4.004890392864033,24.853807679178356,0.059181916677798055,2.2767413212223757,17.85846802321267
Adamts3,MUCB,M02083992,WT,WT,Female,2015-06-29,47.58935420099644,13.220778969188002,3.302675484125429,10.179292709150612,2.542883483234972,12.033243251096968,3.006017843013422,32.54777748718992,8.130742297427112,9.709509003380505,2.425527075454121,21.742752254477473,5.431544918467543,23.359732475784657,0.1802691212303791,3.8896994950044887,24.980944706984037
Adamts3,MUCB,M02083993,WT,WT,Female,2015-06-29,38.28989707016917,13.357255318369887,4.118698605648909,10.042351677590226,3.0965508157236137,9.256343597817729,2.8541858758444194,34.66735015195342,10.689648683740097,10.174166697179404,3.137195867753044,19.158336689734295,5.907457238018178,26.7892290612122,0.3360743653914909,3.7498823927892664,30.834917110437875
Homez,MGLE,M02084241,Homez:Hom,Hom,Female,2015-06-29,41.310749977032145,8.697026365001186,2.527995263517859,14.702241420180684,4.273552259526555,11.0666280366283,3.2167757214458517,32.49137408802381,9.444382062615478,11.457318197381937,3.3303390055429096,20.051623778544524,5.8284760572869345,25.574196380266017,0.11432887927074507,3.9333728040178437,29.067351959413244
Clust5N1 KO:Hom,MOEA,M02085100,Clust5N1 KO:Hom,Hom,Male,2015-06-29,45.10524793379305,6.672988717075342,1.5226890830523556,16.726984188422904,3.816879856386749,11.328404714443305,2.584994358366289,22.728416326372628,5.186328477774612,9.79466238315496,2.235014341452428,31.477037409765636,7.182649823464339,29.81299805910136,0.11592398036578982,2.1471329239560766,22.818697102783723
1700029H14Rik,MUGN,M02086599,1700029H14Rik(b):Hom,Hom,Male,2015-06-29,52.300968530937276,6.803914746857463,1.3400344988872768,13.200925743847284,2.5999290955511927,6.3728085434660935,1.2551279110298126,38.422907622260205,7.567411361991044,10.177131706726769,2.0043913091404177,20.62351570890499,4.061811995960234,25.401071908431973,0.10874001602798045,2.494168258044527,19.695051286558243
Cfap61,MGMN,M02077671,Cfap61:Hom,Hom,Male,2015-07-01,46.58954663434301,7.8836176282938695,2.1571430453629166,15.516847034464496,4.245773989117116,10.96772640271575,3.0010276815241306,32.373511815194234,8.858153598861646,13.793020428308314,3.7740945203494114,17.8329380891045,4.879510928997747,23.410058103532325,0.11791986719192611,2.5201254298475604,27.36234996508518
Bpgm,MGRF,M02079213,Bpgm:Hom,Hom,Male,2015-07-01,48.65751890604656,7.513316860573401,2.0410434923397625,15.885866123645032,4.31550329548751,9.028148552839067,2.45255779752147,32.79113947626557,8.907935479953856,13.048660863950731,3.544757240290623,18.160596992686592,4.933449366875122,21.998812680037506,0.10018012183521888,2.0778099343600953,27.165678357720612
Ap4m1,MUET,M02082744,Ap4m1(b):Hom,Hom,Female,2015-07-01,45.679540333662004,12.355913173652693,2.6147284887795954,7.546781437125749,1.5970316515596106,10.280688622754491,2.175574483924746,45.958083832335326,9.7255386467404,8.546032934131736,1.80849083874851,14.874625748502995,3.147732357611541,30.78948723127062,0.15839639489805213,2.210817681789562,21.16175835837976
Ap4m1,MUET,M02082745,Ap4m1(b):Hom,Hom,Female,2015-07-01,42.727511663052766,11.26687970312339,2.8727248833694725,12.132769817544583,3.0935015441224785,11.198587774456243,2.8553124383993693,23.774610864859294,6.061830606478743,11.31970930831873,2.886194887968986,28.905525203587256,7.370063736119324,27.697943360273342,0.39030159668835007,3.687167356593732,25.497076023391813
Sepw1,MUHP,M02083174,Sepw1(b):Hom,Hom,Male,2015-07-01,41.58179924810703,5.7553821211778455,1.796188761612275,16.242506503789166,5.069100022945091,10.04411265693926,3.1346523818769083,35.83493571617087,11.183672508839743,11.968857218263395,3.7353430879385305,18.353881536779397,5.728035959075372,24.638908990357177,0.10531208264939312,2.465126403915962,31.208853274970437
Sepw1,MUHP,M02083177,Sepw1(b):Hom,Hom,Male,2015-07-01,51.65598138386285,5.756242417658029,1.509711734815026,17.643543918735404,4.627439806240205,9.906386368986183,2.5981858764306405,39.23443243341119,10.290164790805907,12.061129519981169,3.163318611388137,12.70393104821917,3.331908628959491,20.19565940067436,0.08548226243054566,1.8354941349669942,26.227382818065255
Csnk1g3,MEYH,M02083280,Csnk1g3:Hom,Hom,Male,2015-07-01,52.04216975444428,9.798772226218155,1.9090449886754328,13.600856430757908,2.6497857294161737,10.633457671913419,2.071662511609718,25.930448455246474,5.051897476006583,10.255423782680694,1.9980120904010037,27.813927036113945,5.418846034772123,25.820338596405467,0.16913525932443663,2.4858646592038585,19.482491730621952
